idCDP,BROAD_CPD_ID,CPD_ID,CPD_NAME,CPD_NAME_TYPE,cpd_type,CBP_SMILES 
29767,BRD-K14082747,97756,BRD-K14082747,BROAD_CPD_ID,MLP,CCCc1cc(=O)oc2cc3occ(C)c3cc12
29768,BRD-K66904418,12887,BRD-K66904418,BROAD_CPD_ID,MLP,Cc1cc(C(=O)CSc2nnc3ccccn23)c(C)n1-c1ccc(C)cc1
29769,BRD-K33623329,353515,BRD-K33623329,BROAD_CPD_ID,MLP,Cc1ccccc1N1C(=O)C(Cl)=C(N2CCCCCC2)C1=O
29770,BRD-K23866598,208415,BRD-K23866598,BROAD_CPD_ID,MLP,CC(C)(C)c1csc(Sc2ccc(cn2)[N+]([O-])=O)n1
29771,BRD-K29126144,100572,BRD-K29126144,BROAD_CPD_ID,MLP,Cc1nc(nc2nc(cc(O)c12)-c1ccccc1)-c1ccccc1
29772,BRD-K49299219,201057,BRD-K49299219,BROAD_CPD_ID,MLP,CCOC(=O)c1c[nH]nc1N=C(S)Nc1ccc(OC)cc1
29773,BRD-K87556527,90453,BRD-K87556527,BROAD_CPD_ID,MLP,CC(C)CCc1c(C)nc(Nc2ccc(F)cc2)nc1O
29774,BRD-A99725936,358521,BRD-A99725936,BROAD_CPD_ID,MLP,Cc1cccc(n1)N1C(C(C(=O)c2cccs2)C(=O)C1=O)c1cccc(Oc2ccccc2)c1
29775,BRD-K77484029,95726,BRD-K77484029,BROAD_CPD_ID,MLP,Cc1csc(n1)-c1cnn(c1NC(=O)c1cccc(c1)C(F)(F)F)-c1ccccc1
29776,BRD-K32162177,80109,BRD-K32162177,BROAD_CPD_ID,MLP,COc1cc(NC(=O)COC(=O)CCc2cc(OC)c(OC)c(OC)c2)cc(OC)c1
29777,BRD-A79066130,97074,BRD-A79066130,BROAD_CPD_ID,MLP,COc1ccc(C2=CC(c3ccc(OC)c(OC)c3)n3nnnc3N2)c(OC)c1
29778,BRD-K83303188,74871,BRD-K83303188,BROAD_CPD_ID,MLP,COc1ccc(C(=O)OCc2csc(C)n2)c(O)c1
29779,BRD-K75571204,98274,BRD-K75571204,BROAD_CPD_ID,MLP,COc1ccc2C(=O)\C(CCc2c1)=C\C=C\c1ccccc1
29780,BRD-K38672578,78906,BRD-K38672578,BROAD_CPD_ID,MLP,CCn1c(COc2ccc(C)cc2)nc2ccccc12
29781,BRD-A93122257,97251,BRD-A93122257,BROAD_CPD_ID,MLP,CCc1cc(=O)oc2cc(OC(C)C(O)=O)c(Cl)cc12
29782,BRD-K77538269,86440,BRD-K77538269,BROAD_CPD_ID,MLP,O=C(CSc1ccc(nn1)-c1ccccn1)NC1CCCC1
29783,BRD-K39349294,94177,BRD-K39349294,BROAD_CPD_ID,MLP,CCN1C(=O)S\C(=C/c2ccc(cc2C)N2CCOCC2)C1=O
29784,BRD-K97553787,217555,BRD-K97553787,BROAD_CPD_ID,MLP,COc1cc(C)ccc1OCCOc1cc(C)ccc1Cl
29785,BRD-A27091254,98724,BRD-A27091254,BROAD_CPD_ID,MLP,COc1cc(OC)c(cc1OC)C1C(C#N)=C(N)Oc2cc(C)n(CCCN3CCOCC3)c(=O)c12
29786,BRD-K57582929,329549,BRD-K57582929,BROAD_CPD_ID,MLP,Cc1nc(N)sc1-c1csc(NCc2ccccc2)n1
29787,BRD-K99117139,164084,BRD-K99117139,BROAD_CPD_ID,MLP,CCOc1ccc(cc1)-c1c(nnn1-c1nonc1N)C(=O)NN=Cc1ccc(OC(C)C)cc1
29788,BRD-K30978849,209428,BRD-K30978849,BROAD_CPD_ID,MLP,COC(=O)c1c(C)[nH]cc1-c1ccccc1
29789,BRD-K42214482,115373,BRD-K42214482,BROAD_CPD_ID,MLP,Fc1cccc(NC(=O)Cn2c3cc(Cl)ccc3n(Cc3ccccc3)c(=O)c2=O)c1
29790,BRD-K71694566,189280,BRD-K71694566,BROAD_CPD_ID,MLP,O=C(CCN1CCOCC1)Nc1ccc2CCc3ccccc3N(C(=O)CN3CCOCC3)c2c1
29791,BRD-K53806213,356056,BRD-K53806213,BROAD_CPD_ID,MLP,Oc1ccc(-c2nnc(S)n2-c2ccc3OCCOc3c2)c(O)c1
29792,BRD-K12322037,271240,BRD-K12322037,BROAD_CPD_ID,MLP,CC(=O)Nc1sc(C)c(C)c1C(=O)OCC(=O)Nc1cc(ccc1Cl)S(C)(=O)=O
29793,BRD-K41963373,175977,BRD-K41963373,BROAD_CPD_ID,MLP,Cc1cccc(OCC(=O)NNc2c3ccccc3nc3ccccc23)c1
29794,BRD-A90694325,82812,BRD-A90694325,BROAD_CPD_ID,MLP,COC(=O)C1Cc2ccccc2CN1C(=O)CCl
29795,BRD-A68941917,214731,BRD-A68941917,BROAD_CPD_ID,MLP,CN1C(=O)N(C)C(=O)C(=CNC2C3CCC(C)(C2=O)C3(C)C)C1=O
29796,BRD-K39783031,111878,BRD-K39783031,BROAD_CPD_ID,MLP,Cc1ccc(cc1)-c1cnc(NC(=O)CCC(=O)N2CCCCC2)n1C
29797,BRD-K16338247,332904,BRD-K16338247,BROAD_CPD_ID,MLP,COc1ccc(c(OC)c1)-c1cc(C(=O)NN=Cc2ccc3OCOc3c2)c2ccccc2n1
29798,BRD-K82571453,254678,BRD-K82571453,BROAD_CPD_ID,MLP,CCSc1nnc(NC(=O)NC(CC)(C(F)(F)F)C(F)(F)F)s1
29799,BRD-K25545281,351809,BRD-K25545281,BROAD_CPD_ID,MLP,COc1ccc(NC(=O)c2ccc(CN3CCN(CC3)c3ccccc3)cc2)cc1OC
29800,BRD-K19263029,83426,BRD-K19263029,BROAD_CPD_ID,MLP,Cn1ccc(NC(=O)CCl)n1
29801,BRD-K93402858,105785,BRD-K93402858,BROAD_CPD_ID,MLP,Sc1nnc(COc2ccccc2)n1N=C\C(Cl)=C\c1ccccc1
29802,BRD-A89277084,202097,BRD-A89277084,BROAD_CPD_ID,MLP,CCOC(=O)C1C(N(C(=O)C1=O)c1ccccc1)c1cccc(c1)[N+]([O-])=O
29803,BRD-K70911100,57723,BRD-K70911100,BROAD_CPD_ID,MLP,NC(=O)C1=C[C@@H](C[C@H](OCc2ccc(CO)cc2)O1)C1CCCCC1
29804,BRD-K58263593,72406,BRD-K58263593,BROAD_CPD_ID,MLP,Cc1c(Cl)cccc1NC(=O)CNCc1ccccc1F
29805,BRD-K61056042,159269,BRD-K61056042,BROAD_CPD_ID,MLP,Cn1cc(c(n1)C(=O)Nc1cc(Oc2ccccc2)cc(c1)[N+]([O-])=O)[N+]([O-])=O
29806,BRD-K03571922,147518,BRD-K03571922,BROAD_CPD_ID,MLP,CCn1ncc(\C=C\C(=O)c2ccccc2)c1C
29807,BRD-A26950990,133996,BRD-A26950990,BROAD_CPD_ID,MLP,COc1ccc(cc1)N1CC(CC1=O)C(=O)NN=Cc1cc(ccc1O)[N+]([O-])=O
29808,BRD-K14812948,63153,BRD-K14812948,BROAD_CPD_ID,MLP,COc1ccc(cc1)-c1noc(CCc2ccccc2)n1
29809,BRD-K42762874,137567,BRD-K42762874,BROAD_CPD_ID,MLP,Cc1cccc(NC(=O)COc2ccc(\C=C/c3nc(O)nc(O)c3[N+]([O-])=O)cc2)c1
29810,BRD-K51886779,174420,BRD-K51886779,BROAD_CPD_ID,MLP,Brc1ccccc1C(=O)NN=C1c2ccccc2-c2ccccc12
29811,BRD-K18827801,429580,BRD-K18827801,BROAD_CPD_ID,MLP,Fc1ccccc1Nc1nnc(SCC(=O)NCc2ccco2)s1
29812,BRD-K81227299,175968,BRD-K81227299,BROAD_CPD_ID,MLP,Cc1cc(C)c(C)c(\C=C(\C#N)C(S)=N)c1C
29813,BRD-K66941800,159395,BRD-K66941800,BROAD_CPD_ID,MLP,CC(C)[C@H](NC(=O)c1cccc(C)c1)C(=O)OCc1cc(=O)n2c(n1)sc1ccccc21
29814,BRD-K23347623,174109,BRD-K23347623,BROAD_CPD_ID,MLP,CCc1ccc(NC(=O)c2cc(on2)-c2ccco2)cc1
29815,BRD-K63948827,356058,BRD-K63948827,BROAD_CPD_ID,MLP,Cc1cccc(NC(=O)C(\NC(=O)c2ccc(Cl)cc2)=C/c2ccc(o2)[N+]([O-])=O)c1
29816,BRD-K92195074,282784,BRD-K92195074,BROAD_CPD_ID,MLP,CCCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1cc(OC)nc(OC)n1
29817,BRD-K17404963,263160,BRD-K17404963,BROAD_CPD_ID,MLP,Oc1c(C=NCc2ccccn2)c(=O)oc2ccccc12
29818,BRD-K06437062,173453,BRD-K06437062,BROAD_CPD_ID,MLP,O=C(Nc1ccc2OCOc2c1)C1CCN(CC1)c1ccc(cc1)S(=O)(=O)N1CCOCC1
29819,BRD-K47635975,147376,BRD-K47635975,BROAD_CPD_ID,MLP,CC(=O)CCc1c(C)nc2ccc(cc2c1Cl)C(O)=O
29820,BRD-K44897776,425387,BRD-K44897776,BROAD_CPD_ID,MLP,Oc1c(Br)cc(Br)cc1CNc1cnc2ccccc2c1
29821,BRD-K07908552,142531,BRD-K07908552,BROAD_CPD_ID,MLP,Oc1[nH]c2ccc(cc2c1N=NC(=O)c1cc(nc2ccccc12)-c1ccccc1Cl)[N+]([O-])=O
29822,BRD-K39796245,298670,BRD-K39796245,BROAD_CPD_ID,MLP,Cc1ccc2[nH]c(C(=O)Nc3ccc(F)cc3)cc2c1
29823,BRD-K88569216,106663,BRD-K88569216,BROAD_CPD_ID,MLP,Cc1ccc(cc1)C(=O)NC(=S)Nc1cccc2c(C)cc(C)nc12
29824,BRD-K51539721,175879,BRD-K51539721,BROAD_CPD_ID,MLP,CC(=O)N1CCc2cc(NC(=O)c3ccc(C)cc3)ccc12
29825,BRD-K91716988,273485,BRD-K91716988,BROAD_CPD_ID,MLP,CCOc1cccc2sc(=NC(=O)c3ccco3)n(CC(=O)OC)c12
29826,BRD-A55738484,96865,BRD-A55738484,BROAD_CPD_ID,MLP,CC1=NN(Cc2ccccc2)C(=O)C1C(C(C#N)C#N)c1ccccc1
29827,BRD-A24014744,92781,BRD-A24014744,BROAD_CPD_ID,MLP,COc1cc(C2C(C#N)=C(N)OC3=C2C(=O)CC(C)(C)C3)c(cc1OC)[N+]([O-])=O
29828,BRD-K26967046,82217,BRD-K26967046,BROAD_CPD_ID,MLP,CC(C)(C)N1CSC(=S)N(Cc2ccccc2)C1
29829,BRD-K42926980,315145,BRD-K42926980,BROAD_CPD_ID,MLP,CN(Cc1cccnc1)C(=O)c1cc(COc2ccc3CCCCc3c2)on1
29830,BRD-K02772399,165616,BRD-K02772399,BROAD_CPD_ID,MLP,CC1=NN(C(=O)C\1=C\C=C\c1ccccc1)c1ccccc1
29831,BRD-K78049473,124491,BRD-K78049473,BROAD_CPD_ID,MLP,Clc1c(sc2ccccc12)C(=O)OCC(=O)c1ccc2OCC(=O)Nc2c1
29832,BRD-K58160839,99255,BRD-K58160839,BROAD_CPD_ID,MLP,COc1ccc(cc1)-c1cc([nH]n1)-c1cc(OC)ccc1O
29833,BRD-A45024610,97619,BRD-A45024610,BROAD_CPD_ID,MLP,COC(=O)CCC(NC(=O)c1cc(oc1C)-c1ccc2OCCOc2c1)C(=O)OC
29834,BRD-K97213975,201638,BRD-K97213975,BROAD_CPD_ID,MLP,O=C1c2ccccc2CC\C1=C/c1ccncc1
29835,BRD-A77073884,210539,BRD-A77073884,BROAD_CPD_ID,MLP,CCC(N1CCN(CC1)C(=O)c1ccco1)c1nnnn1C1CCCC1
29836,BRD-K10809028,5074,BRD-K10809028,BROAD_CPD_ID,MLP,CCC1=C\C(=C\N(C)c2ccccc2)C(=O)S1
29837,BRD-K34151079,267497,BRD-K34151079,BROAD_CPD_ID,MLP,COCCCn1c(=O)c(=Cc2ccc(OC(F)F)c(OC)c2)sc1=C(C#N)C(=O)NCCOC
29838,BRD-K41435651,266607,BRD-K41435651,BROAD_CPD_ID,MLP,Cc1ccc(C(=O)OCC(=O)Nc2ccccc2Cl)c(O)c1
29839,BRD-K54583722,298708,BRD-K54583722,BROAD_CPD_ID,MLP,CC(=O)c1cccc(NC(=O)c2ccc3ccccc3c2)c1
29840,BRD-K97241521,162821,BRD-K97241521,BROAD_CPD_ID,MLP,COC(=O)c1c(NC(=O)\C=C\C(O)=O)sc(Cc2ccccc2)c1C
29841,BRD-A19485268,276537,BRD-A19485268,BROAD_CPD_ID,MLP,OC(=O)CC1SC(NN=Cc2ccccn2)=NC1=O
29842,BRD-K86784336,147827,BRD-K86784336,BROAD_CPD_ID,MLP,COc1ccc(\C=C2/COc3ccccc3C2=O)cc1OC
29843,BRD-A55579743,1313,BRD-A55579743,BROAD_CPD_ID,MLP,COc1cc2CCNC3Cc4ccc(O)cc4-c(c1OC)c23
29844,BRD-A33265205,263435,BRD-A33265205,BROAD_CPD_ID,MLP,Oc1c(cc(Cl)c2cccnc12)C(N1CCCCC1)c1ccccn1
29845,BRD-A05315883,45821,BRD-A05315883,BROAD_CPD_ID,MLP,OC1(CC(=O)c2ccc(cc2)-n2cccc2)C(=O)Nc2ccccc12
29846,BRD-K03118590,356508,BRD-K03118590,BROAD_CPD_ID,MLP,Oc1[nH]c2ccc(Br)cc2c1N=NC(=O)Cn1c(nc2ccccc12)C(F)(F)F
29847,BRD-K41916532,352489,BRD-K41916532,BROAD_CPD_ID,MLP,O=C(N1CCCCCC1)n1c(Cc2ccccc2)nc2ccccc12
29848,BRD-A97036175,317310,BRD-A97036175,BROAD_CPD_ID,MLP,COCc1ccc(o1)C(=O)NC1CCCc2c1cnn2-c1ccc(C)c(C)c1
29849,BRD-K35493694,335465,BRD-K35493694,BROAD_CPD_ID,MLP,COc1ccc(cc1)N1CN=C2SCC(=O)N2C1
29850,BRD-K85083498,91034,BRD-K85083498,BROAD_CPD_ID,MLP,CCOc1ccc2nc(NC(=O)CSc3nc4ccccc4c(=O)n3Cc3ccco3)sc2c1
29851,BRD-K85403577,341533,BRD-K85403577,BROAD_CPD_ID,MLP,CN1CCN(CC1)S(=O)(=O)c1ccc(NC(=O)c2cccc(C)c2)cc1
29852,BRD-K05472148,192354,BRD-K05472148,BROAD_CPD_ID,MLP,CCCc1cc2c(cc1O)oc(C)c(-c1ccccn1)c2=O
29853,BRD-K95841402,9940,BRD-K95841402,BROAD_CPD_ID,MLP,COc1cc2CCN3COCC(C#N)=C3c2cc1OC
29854,BRD-K57843990,157390,BRD-K57843990,BROAD_CPD_ID,MLP,Cc1ccnc(NC(=S)NC(=O)c2cncc(Br)c2)c1
29855,BRD-K16912993,327622,BRD-K16912993,BROAD_CPD_ID,MLP,C(Nc1c2CCCCc2nc2ncnn12)c1ccccn1
29856,BRD-K73783662,130511,BRD-K73783662,BROAD_CPD_ID,MLP,COC(=O)NN=Cc1cc(C)n(c1C)-c1ccc(F)cc1
29857,BRD-K80148460,332953,BRD-K80148460,BROAD_CPD_ID,MLP,COc1ccc(C=O)cc1COc1ccc(F)cc1F
29858,BRD-K07317474,314509,BRD-K07317474,BROAD_CPD_ID,MLP,CCCCC1CCC(CC1)C(=O)N(CCCC)c1c(N)n(CCCC)c(=O)[nH]c1=O
29859,BRD-A71744686,331082,BRD-A71744686,BROAD_CPD_ID,MLP,COc1ccc(cc1OC)C(N1CCN(CC1)c1ccccc1)c1nnnn1Cc1cccs1
29860,BRD-K50547308,180831,BRD-K50547308,BROAD_CPD_ID,MLP,COCCn1cc(C(=O)NCCCN2CCC(C)CC2)c2c3ccccc3n(C)c2c1=O
29861,BRD-K54372191,338861,BRD-K54372191,BROAD_CPD_ID,MLP,Clc1ccccc1-c1ccc(C=NNS(=O)(=O)c2ccccc2)o1
29862,BRD-A28709850,147906,BRD-A28709850,BROAD_CPD_ID,MLP,CCc1ccc(NC(=O)C2C3CCCC\C=C/C23)cc1
29863,BRD-K01830527,352778,BRD-K01830527,BROAD_CPD_ID,MLP,C1CN=C(C1)Nc1nnc(o1)-c1ccco1
29864,BRD-K13480833,268768,BRD-K13480833,BROAD_CPD_ID,MLP,OC(=O)c1cccc(CN2C(=O)S\C(=C\c3cccc(c3)[N+]([O-])=O)C2=O)c1
29865,BRD-K29925470,123125,BRD-K29925470,BROAD_CPD_ID,MLP,COc1cc(C=NNC(=O)c2cccnc2)ccc1OCC(=O)Nc1ccc(C)cc1
29866,BRD-K52576537,180742,BRD-K52576537,BROAD_CPD_ID,MLP,C(Cc1ccccc1)c1nn2c(Cc3ccccc3)nnc2s1
29867,BRD-K11644911,92783,BRD-K11644911,BROAD_CPD_ID,MLP,Cc1cc(ccc1C=NNC(=O)c1ccco1)N(CCCl)CCCl
29868,BRD-K43280198,222738,BRD-K43280198,BROAD_CPD_ID,MLP,[O-][N+](=O)c1ccc(cc1)C(=O)\C=C\c1cccnc1
29869,BRD-K55410263,79144,BRD-K55410263,BROAD_CPD_ID,MLP,Cn1c2ccc(cc2sc1=NC(=O)c1ccc2OCCOc2c1)S(C)(=O)=O
29870,BRD-K11753353,103571,BRD-K11753353,BROAD_CPD_ID,MLP,O=c1n2ncnc2sc1=Cc1cccc2ccccc12
29871,BRD-K12624245,179902,BRD-K12624245,BROAD_CPD_ID,MLP,COc1ccc2N(C(=O)CSc3nnc(o3)-c3ccc(C)cc3)C(C)(C)C=C(C)c2c1
29872,BRD-K16013402,202955,BRD-K16013402,BROAD_CPD_ID,MLP,Cc1ccc(C)c(c1)-n1c(S)nnc1-c1ccncc1
29873,BRD-A31118426,185390,BRD-A31118426,BROAD_CPD_ID,MLP,COc1ccc(cc1)C1(O)CC2CCC(C1)N2c1cc(C)nc(n1)-c1ccccc1
29874,BRD-K20631756,202484,BRD-K20631756,BROAD_CPD_ID,MLP,CCN(CC)C(=N)C(=NNc1ccccc1)C#N
29875,BRD-K21200440,66887,BRD-K21200440,BROAD_CPD_ID,MLP,Oc1ccccc1-n1c(=O)c2cc3c(cc2c1=O)c(=O)n(-c1ccccc1O)c3=O
29876,BRD-A20676077,201453,BRD-A20676077,BROAD_CPD_ID,MLP,CCn1c(NCCO)nc2-c3ccccc3CC(C)(CC)c2c1=O
29877,BRD-K15930005,334008,BRD-K15930005,BROAD_CPD_ID,MLP,Fc1ccccc1N1CCN(CC1)C(=O)CN1C(=O)c2ccccc2S1(=O)=O
29878,BRD-K43671236,39934,BRD-K43671236,BROAD_CPD_ID,MLP,COC(=O)Cc1cc(O)n(n1)-c1ccccc1
29879,BRD-K89895159,99582,BRD-K89895159,BROAD_CPD_ID,MLP,COc1ccc(CC(=O)Nc2ccc(cc2)S(=O)(=O)Nc2cc(C)on2)cc1
29880,BRD-K72362513,95935,BRD-K72362513,BROAD_CPD_ID,MLP,Cn1c(CCN2CCN(CC2)c2ccccc2)nc2cc(NC(=O)c3ccco3)ccc12
29881,BRD-K92821282,338432,BRD-K92821282,BROAD_CPD_ID,MLP,CCOC(=O)Cc1csc(NC(=O)CSc2nnc(C3CC3)n2C)n1
29882,BRD-K91949116,93163,BRD-K91949116,BROAD_CPD_ID,MLP,O(c1nnnn1-c1ccccc1)c1ccc(cc1)-c1nnco1
29883,BRD-K37205734,333689,BRD-K37205734,BROAD_CPD_ID,MLP,COc1ccc2c(C)cc(=O)oc2c1C
29884,BRD-K54294290,354047,BRD-K54294290,BROAD_CPD_ID,MLP,Fc1ccc(cc1)S(=O)(=O)N1CCC(CC1)C(=O)N1CCC(=CC1)c1ccccc1
29885,BRD-K11145147,352372,BRD-K11145147,BROAD_CPD_ID,MLP,COc1ccc2nc(SCC(=O)N3CCCCCC3)c(cc2c1)C#N
29886,BRD-K34733241,37880,BRD-K34733241,BROAD_CPD_ID,MLP,COC(=O)c1ccccc1NC(=O)CSc1ccccc1
29887,BRD-K51219899,342949,BRD-K51219899,BROAD_CPD_ID,MLP,FC(F)(F)CNC(=O)Nc1ncccn1
29888,BRD-K60993676,251672,BRD-K60993676,BROAD_CPD_ID,MLP,O=C(C[n+]1cccc(NC(=O)c2ccccc2)c1)c1ccc(NC(=O)c2ccccc2)cc1
29889,BRD-A69785207,128968,BRD-A69785207,BROAD_CPD_ID,MLP,COc1cc(C=NNC2=NC(=O)C(CC(O)=O)S2)ccc1OCc1cccc(Cl)c1
29890,BRD-K80718925,263682,BRD-K80718925,BROAD_CPD_ID,MLP,COc1ccc2c(Cl)c(sc2c1Cl)C(=O)NCCCn1ccnc1
29891,BRD-A43323672,141831,BRD-A43323672,BROAD_CPD_ID,MLP,CC1(C)C(CSc2nc3ccccc3[nH]2)C1(Cl)Cl
29892,BRD-K40681259,89778,BRD-K40681259,BROAD_CPD_ID,MLP,COc1cc(cc(OC)c1OC)C(=O)NN=C(Cc1ncc[nH]1)c1ccccc1
29893,BRD-K15597456,341549,BRD-K15597456,BROAD_CPD_ID,MLP,Oc1cnc2ccccc2c1CN1CCOCC1
29894,BRD-K46849635,180348,BRD-K46849635,BROAD_CPD_ID,MLP,CC(=NNc1nnc(C)c(O)n1)C(O)=O
29895,BRD-K91263947,352577,BRD-K91263947,BROAD_CPD_ID,MLP,COc1ccccc1CNc1ncnc2n(Cc3ccccc3)nnc12
29896,BRD-K34719703,113230,BRD-K34719703,BROAD_CPD_ID,MLP,COc1cccc(CNCC(O)(c2ccc(Cl)cc2)c2ccc(Cl)cc2)c1
29897,BRD-K19899168,330478,BRD-K19899168,BROAD_CPD_ID,MLP,Fc1c(F)c(F)c(C(=O)NCc2ccccc2)c(F)c1F
29898,BRD-K83100452,252698,BRD-K83100452,BROAD_CPD_ID,MLP,Cn1nnc(NC(=O)c2ccc3ccccc3c2)n1
29899,BRD-A30348862,138717,BRD-A30348862,BROAD_CPD_ID,MLP,CN(C)CCN(Cc1cc2cc3OCOc3cc2nc1O)C(S)=NCC1CCCO1
29900,BRD-K68085036,145408,BRD-K68085036,BROAD_CPD_ID,MLP,O=S(=O)(Nc1nc2ccccc2nc1Nc1cccc(c1)S(=O)(=O)N1CCCCC1)c1ccccc1
29901,BRD-K70639305,266034,BRD-K70639305,BROAD_CPD_ID,MLP,COc1ccc(Cn2c(=O)[nH]c3cc(ccc3c2=O)C(=O)NCCCN2CCCCCC2)cc1
29902,BRD-K95721561,149527,BRD-K95721561,BROAD_CPD_ID,MLP,Oc1[nH]c2ccc(Cl)cc2c1N=NC(=O)c1cc(nc2ccccc12)-c1cccs1
29903,BRD-K34142974,214473,BRD-K34142974,BROAD_CPD_ID,MLP,CN(C)\C=C1/N=C(OC1=O)c1ccc2OCOc2c1
29904,BRD-K28323207,209979,BRD-K28323207,BROAD_CPD_ID,MLP,Cc1ccc(cc1S(=O)(=O)N1CCOCC1)C(=O)Oc1cccc(NC(=O)c2cccs2)c1
29905,BRD-A84420531,192729,BRD-A84420531,BROAD_CPD_ID,MLP,CC(C)(C)C(=O)C(Oc1cccc2nonc12)n1cncn1
29906,BRD-A36358469,144296,BRD-A36358469,BROAD_CPD_ID,MLP,C[n+]1ccccc1C1CCCCC1=NNc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
29907,BRD-K55604008,205212,BRD-K55604008,BROAD_CPD_ID,MLP,Sc1nc2cc(Br)c[nH]c2n1
29908,BRD-K90047732,96902,BRD-K90047732,BROAD_CPD_ID,MLP,COc1ccc(cc1)C(=O)NNC(=S)NC(=O)c1ccco1
29909,BRD-K99105239,351724,BRD-K99105239,BROAD_CPD_ID,MLP,CS(=O)(=O)Nc1cccc2cccnc12
29910,BRD-K12502272,174184,BRD-K12502272,BROAD_CPD_ID,MLP,CN(C)CCSc1nc(N)c2c3CC(C)(C)OCc3sc2n1
29911,BRD-K34745013,32530,BRD-K34745013,BROAD_CPD_ID,MLP,C[C@H]([C@H]1C[C@]1(C)[C@H](NC(=O)c1cc(C)nn1C)c1ccccc1)C(=O)Nc1ccc2ccccc2c1
29912,BRD-K47259384,97229,BRD-K47259384,BROAD_CPD_ID,MLP,Fc1ccccc1N1CCN(CC1)C(=O)c1cn(NC(=O)c2cnccn2)c(=O)c2ccccc12
29913,BRD-A05523604,210979,BRD-A05523604,BROAD_CPD_ID,MLP,COc1cc(ccc1O)C(N1CCc2ccccc2C1)c1nnnn1C1CCCC1
29914,BRD-K98377160,169553,BRD-K98377160,BROAD_CPD_ID,MLP,CCc1c(C)scc1C(=O)Nc1ncn(Cc2cccc(C)c2)n1
29915,BRD-K68830125,109217,BRD-K68830125,BROAD_CPD_ID,MLP,COc1ccc(OCC(=O)N2CCN(CC2)C(=O)COc2ccc(Br)cc2)cc1
29916,BRD-K43879162,136269,BRD-K43879162,BROAD_CPD_ID,MLP,CC(=O)Oc1ccc(cc1)C(=O)NCCc1ccccc1
29917,BRD-A46589364,199680,BRD-A46589364,BROAD_CPD_ID,MLP,COc1cccc(c1)C(=O)NN=C1CCCC1C(=O)C(F)(F)F
29918,BRD-K11384830,209478,BRD-K11384830,BROAD_CPD_ID,MLP,Cc1c(oc2ccc(C)cc12)C(=O)NCc1ccc2OCOc2c1
29919,BRD-K78364995,41607,cefotaxime,INN,BIO,CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(COC(C)=O)=C(N2C1=O)C(O)=O)c1csc(N)n1
29920,BRD-K78414110,28828,anhydrobrazilic acid,primary-common,BIO,COc1ccc2c(c1)occ(CC(O)=O)c2=O
29921,BRD-K78485176,32370,olmesartan medoxomil,INN,BIO,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1
29922,BRD-K78496197,51917,BRD-K78496197,BROAD_CPD_ID,BIO,Oc1ccccc1\C=N\NC(=O)c1ccccc1O
29923,BRD-K78599730,50727,manumycin A,primary-common,BIO,CCCC[C@@H](C)\C=C(C)\C=C(/C)C(=O)NC1=C[C@@](O)(\C=C\C=C\C=C\C(=O)NC2C(=O)CCC2=O)[C@@H]2O[C@@H]2C1=O
29924,BRD-K78612426,26900,citropten,primary-common,BIO,COc1cc(OC)c2ccc(=O)oc2c1
29925,BRD-K78633253,52104,exo1,common,BIO,COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1
29926,BRD-K78637815,375450,BRD-K78637815,BROAD_CPD_ID,BIO,COc1ccc(cc1)-c1oc2cc(OC)ccc2c1C(=O)c1ccc(cc1)C#N
29927,BRD-K78643075,41589,bromperidol,INN,BIO,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Br)cc1
29928,BRD-K78692225,23248,leflunomide,INN,BIO,Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F
29929,BRD-K78815826,23274,suxibuzone,INN,BIO,CCCCC1(COC(=O)CCC(O)=O)C(=O)N(N(C1=O)c1ccccc1)c1ccccc1
29930,BRD-K78838262,32345,austricine,common,BIO,C[C@H]1[C@H]2[C@H](OC1=O)[C@@H]1C(C)=CC(=O)C1=C(C)C[C@@H]2O
29931,BRD-K78844995,375689,BRD-K78844995,BROAD_CPD_ID,BIO,Ic1ccc(cc1)C(=O)NCCN1CCCCC1
29932,BRD-K78959463,58532,FPL-64176,primary-common,BIO,COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1
29933,BRD-K79053258,58936,Boc-GVV-CHO,primary-common,BIO,CC(C)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)OC(C)(C)C)C(C)C)C=O
29934,BRD-K79092138,24150,nitrofural,INN,BIO,NC(=O)N\N=C\c1ccc(o1)[N+]([O-])=O
29935,BRD-K79116891,28185,proxymetacaine,INN,BIO,CCCOc1ccc(cc1N)C(=O)OCCN(CC)CC
29936,BRD-K79124250,28141,ioxaglic acid,INN,BIO,CNC(=O)c1c(I)c(N(C)C(C)=O)c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(O)=O)c(I)c(C(=O)NCCO)c2I)c1I
29937,BRD-K79131256,42338,albendazole,INN,BIO,CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1
